adapt_UBM,delta,emo_rank,enrm_threshold,n_components,n_static,score_norm,spk_norm,test,test_std,train,train_std,tv_rank,utt_norm
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.834459459459459,0.063653525950732,0.983108108108108,0.01120481348093,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.712837837837838,0.056024067404652,0.954954954954955,0.010072378277026,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.837837837837838,0.0708654627142,0.988738738738739,0.011703045997087,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.712837837837838,0.019986756023985,0.954954954954955,0.010072378277026,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.841216216216216,0.049073780561939,0.993243243243243,0.005036189138513,90,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.736486486486486,0.045325702246617,0.960585585585586,0.009752538330906,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.726351351351351,0.029257614992718,0.962837837837838,0.004908669981465,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.837837837837838,0.045826553940036,0.994369369369369,0.004908669981465,90,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.783783783783784,0.063383996754371,0.994369369369369,0.007384502842682,60,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.668918918918919,0.027858821794714,0.931306306306306,0.004908669981465,60,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.682432432432432,0.022409626961861,0.933558558558559,0.006662252007995,60,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.773648648648649,0.066460525584142,0.993243243243243,0.005036189138513,60,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.77027027027027,0.054892151382675,0.993243243243243,0.002252252252252,70,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.675675675675676,0.031691998377185,0.935810810810811,0.003734937826977,70,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.766891891891892,0.046198629497221,0.992117117117117,0.005851522998544,70,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.66554054054054,0.033614440442791,0.941441441441441,0.007802030664725,70,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.672297297297297,0.024126447393726,0.959459459459459,0.011033737580104,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.793918918918919,0.077849450147317,0.992117117117117,0.008042149131242,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.79054054054054,0.077334615826078,0.993243243243243,0.005036189138513,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.668918918918919,0.030963349290242,0.962837837837838,0.003734937826977,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.807432432432432,0.077849450147317,0.998873873873874,0.001950507666181,90,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.689189189189189,0.027027027027027,0.961711711711711,0.006756756756757,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.800675675675676,0.074859864210001,0.998873873873874,0.001950507666181,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.679054054054054,0.032227675723546,0.961711711711712,0.006756756756757,90,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.none,0.790540540540541,0.029452019888788,1,0,60,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.60472972972973,0.017554568995631,0.953828828828829,0.004908669981465,60,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.none,0.820945945945946,0.029257614992718,1,0,60,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.608108108108108,0.021366740947084,0.954954954954955,0.003185165681021,60,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.none,0.797297297297297,0.034452834551303,1,0,70,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.601351351351351,0.015108567415539,0.961711711711712,0.003901015332362,70,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.597972972972973,0.033614440442791,0.967342342342342,0.003734937826977,70,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.none,0.804054054054054,0.015108567415539,1,0,70,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.597972972972973,0.022153508528047,0.970720720720721,0.005036189138513,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.none,0.810810810810811,0.041651445966007,0.998873873873874,0.001950507666181,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.594594594594595,0.009555497043061,0.974099099099099,0.006662252007995,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.none,0.817567567567567,0.043264352955627,1,0,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.628378378378378,0.015108567415539,0.980855855855856,0.006662252007995,90,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.none,0.810810810810811,0.060434269662157,1,0,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.628378378378378,0.015108567415539,0.980855855855856,0.008042149131242,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.none,0.817567567567567,0.051899633431545,1,0,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.614864864864865,0.02027027027027,0.947072072072072,0.008649938905257,60,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.817567567567567,0.038814612476608,0.998873873873874,0.001950507666181,60,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.804054054054054,0.038814612476608,0.998873873873874,0.001950507666181,60,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.635135135135135,0.016550606370157,0.948198198198198,0.005036189138513,60,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.64527027027027,0.019986756023985,0.952702702702703,0.006756756756757,70,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.817567567567567,0.03997351204797,1,0,70,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.631756756756757,0.014726009944394,0.954954954954955,0.007802030664725,70,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.814189189189189,0.033614440442791,1,0,70,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.641891891891892,0.022409626961861,0.959459459459459,0.003185165681021,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.817567567567567,0.033783783783784,1,0,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.635135135135135,0.016550606370157,0.963963963963964,0.009009009009009,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.824324324324324,0.057332982258369,1,0,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.827702702702703,0.049995434415368,0.998873873873874,0.001950507666181,90,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.648648648648649,0.019110994086123,0.966216216216216,0.006756756756757,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.834459459459459,0.045199622163039,0.998873873873874,0.001950507666181,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.652027027027027,0.024126447393726,0.970720720720721,0.003901015332362,90,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.77027027027027,0.054892151382675,0.996621621621622,0.003734937826977,60,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.581081081081081,0.009555497043061,0.949324324324324,0.004908669981465,60,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.577702702702703,0.019986756023985,0.95045045045045,0.005516868790052,60,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.773648648648649,0.053523579451875,0.998873873873874,0.001950507666181,60,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.584459459459459,0.014726009944394,0.95045045045045,0.007122246982361,70,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.577702702702703,0.005851522998544,0.952702702702703,0.003901015332362,70,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.793918918918919,0.044178029833183,0.995495495495496,0.003185165681021,70,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.797297297297297,0.043788788502756,0.996621621621622,0.001950507666181,70,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.570945945945946,0.017554568995631,0.957207207207207,0.005036189138513,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.780405405405405,0.050900402612565,1,0,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.570945945945946,0.030778491821434,0.959459459459459,0.003185165681021,80,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.766891891891892,0.067820472634746,0.998873873873874,0.001950507666181,80,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.584459459459459,0.029257614992718,0.971846846846847,0.008042149131242,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.567567567567568,0.031691998377185,0.970720720720721,0.012128749565618,90,NormalizationMethod.none
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.793918918918919,0.063653525950732,1,0,90,NormalizationMethod.none
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.793918918918919,0.063653525950732,1,0,90,NormalizationMethod.none
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.736486486486487,0.043264352955627,0.929054054054054,0.009217739607964,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.none,0.807432432432432,0.011204813480931,0.987612612612613,0.005851522998544,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.none,0.804054054054054,0.024361832942324,0.994369369369369,0.004908669981465,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.736486486486487,0.036386248696855,0.929054054054054,0.006662252007995,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.none,0.834459459459459,0.024126447393726,0.990990990990991,0.005516868790052,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.739864864864865,0.045199622163039,0.941441441441441,0.008427156276518,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.726351351351351,0.045199622163039,0.942567567567568,0.006662252007995,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.none,0.831081081081081,0.027858821794714,0.992117117117117,0.003734937826977,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.none,0.827702702702703,0.014726009944394,0.990990990990991,0.003185165681021,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.736486486486487,0.043264352955627,0.945945945945946,0.007122246982361,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.none,0.820945945945946,0.022153508528047,0.996621621621622,0.003734937826977,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.746621621621622,0.040960660989805,0.948198198198198,0.011703045997087,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.722972972972973,0.02027027027027,0.959459459459459,0.011484278183768,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.none,0.824324324324324,0.019110994086123,0.995495495495496,0.003185165681021,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.none,0.712837837837838,0.025949816715772,0.967342342342342,0.001950507666181,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.none,0.824324324324324,0.025281468829554,0.997747747747748,0.002252252252252,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.807432432432432,0.011204813480931,0.987612612612613,0.005851522998544,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.736486486486487,0.043264352955627,0.929054054054054,0.009217739607964,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.804054054054054,0.024361832942324,0.994369369369369,0.004908669981465,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.736486486486487,0.036386248696855,0.929054054054054,0.006662252007995,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.834459459459459,0.024126447393726,0.990990990990991,0.005516868790052,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.739864864864865,0.045199622163039,0.941441441441441,0.008427156276518,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.831081081081081,0.027858821794714,0.992117117117117,0.003734937826977,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.726351351351351,0.045199622163039,0.942567567567568,0.006662252007995,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.736486486486487,0.043264352955627,0.945945945945946,0.007122246982361,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.827702702702703,0.014726009944394,0.990990990990991,0.003185165681021,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.820945945945946,0.022153508528047,0.996621621621622,0.003734937826977,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.746621621621622,0.040960660989805,0.948198198198198,0.011703045997087,80,NormalizationMethod.cmvn
